video_id;comment_id;comment;comment_likes
DLikpfc64cA;188;el mejor de muchos, increible el curso para los que empiezan de 0 entendi todo clarisimo;1
DLikpfc64cA;189;Hola buen día Estefanía! puedo conseguir trabajo con los conocimientos adquiridos en este curso y aplicándolos en SQL para Data Scence? Muchas gracias, Bendiciones!;0
DLikpfc64cA;190;El curso está muy bueno. Terminé el video y está muy ameno para aprender.;2
DLikpfc64cA;191;Estoy. Aprendiendo. Bastante.que buena metodología;1
DLikpfc64cA;192;Ya hice el curso, es muy didáctico, solo me falta profundizar  y escribir mucho código para afirmar dicho conocimiento. Tengo en mente desarrollar algunas aplicaciones prácticas para profesionales de la electricidad. Muchas gracias a ustedes.;1
DLikpfc64cA;193;Muchísimas gracias Estefanía. Ha sido un gran viaje de aprendizaje en Python.;1
DLikpfc64cA;194;Estoy por la mitad del curso y es espectacular la didáctica que utilizas! Te felicito! Muchas Gracias;1
DLikpfc64cA;195;pq  3.4 - 5.6 es 2.19999999997?;0
DLikpfc64cA;196;"<a href=""http://hola.no/"">Hola.No</a> me quedó muy claro lo de la función IMPUT...de hecho repetí varias veces la lección a fin de asimilar.<br>Dices que la función IMPUT &quot;devuelve cadena de caracteres&quot;?<br>Atentamente, gracias.";0
DLikpfc64cA;197;"Hola, en la funcion sumar (<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=12018"">3:20:18</a>) me da un error de sintaxis. No me suma nada y estoy escribiendo el mismo code. Que puede ser?";0
DLikpfc64cA;198;Excelente trabajo te felicito, me hubiera gustado ver tareas e hilos en python;0
DLikpfc64cA;199;estuve aqui;0
DLikpfc64cA;200;Un curso excelente para los que apenas vamos comenzando. Felicitaciones Estefanía por explicar tan bien! :D;5
DLikpfc64cA;201;Estoy iniciando en este mundo como autodidacta. Agradezco la posibilidad que nos das con este material a quienes queremos progresar en la vida.;7
DLikpfc64cA;202;muy bien explicado el vídeo sigan así;1
DLikpfc64cA;203;Simplemente perfecto;0
DLikpfc64cA;204;Muy claro los ejemplos! Muchas Gracias.;1
DLikpfc64cA;205;a);0
DLikpfc64cA;206;PREGUNTA. una vez que ya tengo mi codigo terminado, como hago para transformarlo en una aplicacion que funcione en cualquier pc?;0
DLikpfc64cA;207;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4725"">1:18:45</a>, ahi me quede, mañana vuelvo";0
DLikpfc64cA;208;Gracias, El Señor JESUS te siga bendiciendo y protejiendo!!Eres una excelente profesora, ,todo lo explicas y lo haces ver facil;4
DLikpfc64cA;209;excelente explicacion.... primera vez que alguien explica tan bien.... gracias infinitas.....;1
DLikpfc64cA;210;"gracias, ahora voy a ver el video de proyectos con python<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>";1
DLikpfc64cA;211;Quisiera aprender a programar  pero veo q hay palabras en inglés...mi pregunta es si todo es en inglés?;0
DLikpfc64cA;212;Porque llamáis a google gogo?;0
DLikpfc64cA;213;Puro algoritmo. Nada nuevo;0
DLikpfc64cA;214;Muchas gracias Estefanía por tan preciado regalo, cuyo valor será (es) incalculable para la capacitación de muchísima gente. Reconocemos su gran esfuerzo, su <br>capacidad y su generoso tiempo parta que disfrutemos muy entretenidos este valioso curso, tan bien programado y desarrollado. Nuevamente muchas gracias<br>desde Argentina!;1
DLikpfc64cA;215;Necesito crear un codigo para captar contactos????;0
DLikpfc64cA;216;excelente, gracias!;0
DLikpfc64cA;217;???;0
DLikpfc64cA;218;Graciss señorita, excelente explicación. ??;1
DLikpfc64cA;219;"Ay espero que contesten :&#39;|...trato de ejecutar la lectura de un archivo desde python, pero no funciona, me dice que el archivo no se ha encontrado, pero si está, pero al ejecutarlo en la consola interactiva si se ejecuta todo con normalidad, por qué es esto ? (hago así pues así estoy copiando todo lo que dan en el curso para tener un respaldo y tener a donde revisar ._. incluso archivos de ejemplos y todo eso)";0
DLikpfc64cA;220;Muy bien explicado te felicito...;0
DLikpfc64cA;221;Genial, muchas gracias!;0
DLikpfc64cA;222;Like + suscrito;0
DLikpfc64cA;223;Fantástico curso. La profe explico todo en detalle, evitando omitir cosas que para algunos podrían parecer obvias. Lo recomiendo! Lo curso como proyectito de fin de semana.<br>Creo que si venís de otro lenguaje de programación orientado a objetos, como por ejemplo Javascript, te resultará mucho más fácil de entender (como en mi caso), no obstante, si es tu primer acercamiento al mundo de la programación te costará un poquititín más. Pero no te desanimes!! No es nada que no se pueda lograr con un poco de esfuerzo.;2
DLikpfc64cA;224;Felicidades! Curso fantásticamente explicado, compartimentado y ameno;1
DLikpfc64cA;225;Estefanía, es el mejor curso de Python que he realizado. Eres una excelente profesora. Felicidades!!!!;15
DLikpfc64cA;226;"Hola, que tal?<br>Me pasa que cada vez que coloco else: me da error <br><br>else:<br>    <br>SyntaxError: invalid syntax<br>aun no comprendo por que? alguien podria ayudarme?";0
DLikpfc64cA;227;Excelente forma de explicar sin aburrir, muestra conocimientos sobre el tema expuesto<br>Felicitaciones;1
DLikpfc64cA;228;me gusta tu firma de explicar. Lo que dice Steve es cierto, pero paradojicamente el nunca aprendió a programar;1
DLikpfc64cA;229;me gusta tu firma de explicar. Lo que dice Steve es cierto, pero paradojicamente el nunca aprendió a programar;0
DLikpfc64cA;230;Gracias ?;0
DLikpfc64cA;231;"Oye, el que no aprende contigo hay que darle el título de &quot;BURRO &quot;";0
DLikpfc64cA;232;Te amo amorcito;0
DLikpfc64cA;233;Ayuda!!! acabo de bajar python pero no viene python file, solo python no console. Tengo python<br>3.11.4 amd 64. Es normal?;0
DLikpfc64cA;234;Excelente curso. Muy bien explicado y con didáctica profesional. Gracias por compartir.??;1
DLikpfc64cA;235;20 minutos y aun nada, si quisieramos leer toda la teoria  recurririamos a wikipedia.;0
DLikpfc64cA;236;Estamos en 2023, se puede aplicar el curso a la versión actual la 3.11.4? no tendré ningún problema con los comandos o procedimientos?;0
DLikpfc64cA;237;Buen trabajo....!!!!??????;1
DLikpfc64cA;238;Estefania es muuuuuuy buena explicando, demasiado.;1
DLikpfc64cA;239;Hola gracias por tu curso, es muy bueno. ¡Felicitaciones!;1
DLikpfc64cA;240;"Legible corazón, te sigo amando igual ;)";0
DLikpfc64cA;241;Hola buenas noches me encanto la forma como enseña la programacion fasinante.<br>Quisiera saber si es posible que expicaras prgramacion de interfaces en python gracias;0
DLikpfc64cA;242;Excelente????;1
DLikpfc64cA;243;Muy buena contribución;1
DLikpfc64cA;244;Eres excelente profesora . Mil gracias ?;1
DLikpfc64cA;245;Magnifico, excelente, muchas gracias desde Costa Rica PURA VIDA;0
DLikpfc64cA;246;Gracias!;0
DLikpfc64cA;247;"<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>";0
DLikpfc64cA;248;Se pude descargar para celulares???!?;0
DLikpfc64cA;249;Excelente: Aprendí mucho!;1
DLikpfc64cA;250;Excelente Estefania, que manera de explicar, tienes mucha pedagogia, Este lenguaje me recuerda a Basic y VisualBasic !!;1
DLikpfc64cA;251;I love u so much Stefania!!!;0
DLikpfc64cA;252;"buen dia , estoy viendo por primera vez el curso apenas voy en <a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=106"">1:46</a> min  pero me ha mostrado y otorgado una mejor explicacaion sencilla y completa, que en la mayoria de los lugares que he realizado incursiones, agradezco mucho que lo compartieran y les deseo muchos exitos y que sigan compartiendo su conocimiento de la mejor forma posible.";3
DLikpfc64cA;253;Excelente curso, saludos.;1
DLikpfc64cA;254;"Minuto <a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=275"">4:35</a> ¿Y que significa no tener una consola? -Eso es muy faclil maestra, estar desconsolado... ??";0
DLikpfc64cA;255;Me encanto tu video. La mayoria de los videos que vi anteriormente son en ingles, pero tu lo explicaste de manera que entendi en espanol y ingles, y a tal grado que no tuve que pausar el video.. Lo que vi anteriormente en ingles tuvo mas sentido. muchas gracias y tienes un talento especial para la docencia.;3
DLikpfc64cA;256;Wow llevo apenas 22 minutos y estoy super encantada, entusiasmada, que forma de explicar tan buena, te felicito...??;0
DLikpfc64cA;257;Hoy he comenzado. No es fácil. Nada es fácil cuando se aprende por primera vez. Poco a poco. Yo aprendo rápido. Suerte a todos.;0
DLikpfc64cA;258;MIL BENDICIONES, me llama poderosamente la atención este curso de python y sobre todo la pedagogía muy entendible.;1
DLikpfc64cA;259;Tengo que aprender <br>Python.vere varias veces el vídeo, soy de lento aprendizaje ????;0
DLikpfc64cA;260;La verdad que tienes un talento increible para explicar, hace que la programacion se vea como un juego de niño, en verdad te felicito, haces un excelente trabajo;10
DLikpfc64cA;261;hago los ejercicios mientras miro el video, tengo dos laptos y me soluciona mucho las cosas, la verdad súper entretenido y desafiante. Gracias.;0
DLikpfc64cA;262;"En la sucesión de fibonacci me parece que otra opción de escribir la función puede ser de esta manera:<br><br>def fibonacci(n): <br>   <br>     if n&lt;2:<br>          return n<br>     else: <br>          return  (fibonacci(n-1) + fibonacci(n-2))";1
DLikpfc64cA;263;Muchas gracias. Curso excelente ??;2
DLikpfc64cA;264;"Siempre veia sus videos recomendados y ahora me decidí a aprender algo nuevo, sos muy buena maestra, paso a paso...espero pronto poder hacer algunos proyectos propios y comprobar si realmente es tan interesante como parece este mundo,  yo quisiera poder hacer alguna app para idiomas ya que sé chino y necesito mucho estudiar con ciertas aplicaciones que ahora intentaré hacerlas yo <a href=""UCkszU2WH9gy1mb0dV-11UJg/vQF1XpyaG_XG8gTs77bACQ""></a>jajajja me falta mucho para eso <a href=""UCkszU2WH9gy1mb0dV-11UJg/dv90XtfhAurw8gTgzar4DA""></a>saludos desde Argentina <a href=""UCkszU2WH9gy1mb0dV-11UJg/Iv90XouTLuOR8gSxxrToBA""></a>";0
DLikpfc64cA;265;Uuuuffff tu manera de explicar es muy amena y concisa.;2
DLikpfc64cA;266;Me perdí en la parte de Fibonacci XD;0
DLikpfc64cA;267;excelente curso, Estefania es muy buena, sabe mucho y sabe enseñar, felicitaciones, estoy empezando y espero algun dia trabajar como desarrollador en python;1
DLikpfc64cA;268;Muchas gracias, el curso me ha ayudado mucho a entender los conceptos basicos de python.;3
DLikpfc64cA;269;Muy claro y con contenido 100x100 aplicable de manera inmediata. Muchas gracias por el aporte!!;1
DLikpfc64cA;270;Muchas gracias Estefania.;0
DLikpfc64cA;271;hola buenas  noches  me gusta mucho como explica teacher si hubiese explicado mi teachers no hubiera costado entender programación;0
DLikpfc64cA;272;Increíblemente claro!! ¡Me está ayudando un montón! Soy nueva en la programación y necesitaba una explicación así. Te felicito y agradezco Stefanía! . Una pregunta hay alguna forma de obtener certificación???;0
DLikpfc64cA;273;¡Muchas gracias! Me ayudó muchísimo a reforzar mis conocimientos previos. Tienes una capacidad pedagógica y didáctica admirable.;0
DLikpfc64cA;274;Alguien me ayuda con un problema? Es que al abrir un archivo guardado me abre en la ventana numerada pero desde alli no puedo modificar el archivo. Como se abre en el python shell o como modifico ese archivo? Estoy atorado e internet solo me enseña a abrir texto con python.;0
DLikpfc64cA;275;Muchísimas gracias, Estefanía, por dedicarnos tu tiempo, por preparar este maravilloso tutorial, donde cada segundo es oro.<br><br><br>Muy muy agradecido.<br>Un fuerte abrazo y mi reconocimiento a tu dedicación y maravillosa calidad didáctica.;2
DLikpfc64cA;276;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=7596"">2:06:36</a>";0
DLikpfc64cA;277;gracias;0
DLikpfc64cA;278;"Excelente curso!!! Un detalle, cuando se explica el concepto de &quot;Clases&quot;, creo conveniente llamar &quot;Plantilla&quot; en vez de &quot;Plano&quot;. Saludos y gracias!!!";1
DLikpfc64cA;279;"def &lt;funcion&gt; () :<br>         <a href=""http://www.youtube.com/results?search_query=%23codigo"">#codigo</a>";0
DLikpfc64cA;280;acabo de empezar el curso, volvere a editar el comentario cuando lo termine y dire que tanto me a ayudad..;0
DLikpfc64cA;281;"Gracias... muy bueno...<br>tengo una duda... <br>estoy usando el visual studio... y las ultimas sentencias de orientacion a objetos no me funciono..<br>tuve que ponerlo asi: <br>generar_balance(mi_cuenta)<br>depositar(mi_cuenta, 2000)<br>generar_balance(mi_cuenta)<br><br>no entiendo por que";0
DLikpfc64cA;282;Además siempre lo estoy consultando.;0
DLikpfc64cA;283;"Excelente. Solo espero que después de dos años te hayas dado cuenta que nombraste como &quot;operadores&quot; a los operandos en la parte de la resta. Ese curso tuyo que veo hoy día me ha aclado un millón de dudas que tenía y he aprendido todo lo que faltaba aprender, muchísimas gracias Estefanía.";3
DLikpfc64cA;284;esta muy interesante y bien explicado...<br>pero en diccionarios. no entiendo... <br>decis. que la clave debe ser INMUTABLE.<br>pero despues que clave-valor pueden ser MUTABLE.<br>no termino de entender;0
DLikpfc64cA;285;hola es el 22/6/2023, tengo un problema con el else, y no entiendo porque me da error, hace tiempo estudie R en coursera y hay una forma de repreguntar cuando te equivocas, aqui la hay??realmente es algo sencillo pero me da syntax error cuando escribo el else, gracias si puedes ayudarme;0
DLikpfc64cA;286;un curso de JAV porfavor gracias;0
DLikpfc64cA;287;Mejor explicado imposible, de no saber absolutamente nada e aprendido bastantes cosas;5
DLikpfc64cA;288;te he escrito;0
DLikpfc64cA;289;Hace poco comencé un Master en Big data y comenzando con los fundamentos y bases de phyton, de verdad que el mejor vídeo donde se explica a detalle paso a paso y para que todos podamos entenderlo, Muchas gracias ?????;0
DLikpfc64cA;290;te amo, pero tuple se pronuncia tapl tú que tienes tan buena pronunciación;0
DLikpfc64cA;291;Felicidades, eres muy buena maestra... se te entiende clarito ???? (gracias);0
DLikpfc64cA;292;"Muy buen trabajo Estefanía, gracias. ¿Donde podríamos descargar los &quot;apuntes&quot; del curso para poder repasarlos ? De nuevo muchas gracias";1
DLikpfc64cA;293;Hola Estefanía. El curso es impecable. Sólo tengo un problema cuando quiero retomar un archivo en Sublime Text. No puedo seguir escribiendo en ese archivo. Podrás asistirme? Gracias;0
DLikpfc64cA;294;Excelente curso Estefania, eres muy didactica, felicitaciones!!!;0
DLikpfc64cA;295;Para listas no es explicito acerca de los metodos el default del metodo pop es -1, que equivale al ultimo elemento de la lista. Es decir los elementos se pueden referenciar por un índice negativo que se cuenta de derecha a izquierda. <br>Están definidos otros métodos. En el ejemplo el reverse, no intercambia dos valores, invierte el índice de cada elemento, de modo que el ultimo pasa a la cabeza y el penultimo a segundo lugar, etc.;0
DLikpfc64cA;296;con PYTHON, puedo crear un bot para trading ?;0
DLikpfc64cA;297;Excelente curso, muy bien explicado, conceptos claros!!;0
DLikpfc64cA;298;"&lt; diccionario &gt; [&lt; clave &gt;] = &lt; nuevo_ valor&gt;";0
DLikpfc64cA;299;Muy buen curso, muchas gracias profe;1
DLikpfc64cA;300;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=13444"">03:44:04</a> Archivos<br><br>Me pasó que en VSC intenté replicar el código, quizás les paso que daba error como a mi al abrir el archivo y era porque no estaba especificado el nombre de la carpeta (aclaro que ambos archivos .py y .txt están en la misma carpeta) aquí dejo como me dejo leer el file:<br><br>with open (&quot;./NOMBRE_DE_LA_CARPETA/NOMBRE_DEL_ARCHIVO.txt&quot;, &quot;r&quot;) as file:<br>    for linea in file:<br>        print (&quot;===Frase===&quot;)<br>        print(linea)";0
DLikpfc64cA;301;Muchísimas gracias por todo tu esfuerzo, excelente video y muy buena didáctica   ?????? seria excelente un curso de Django a algún framework o libreria para python;5
DLikpfc64cA;302;Odio que digan que Python es fácil de aprender, para mí es súper difícil, llevo meses intentando aprender y sin no veo avances en mis habilidades con Python, me acomoda más r.<br>Uno no debería decir que programar en Python es fácil porque no lo es.;0
DLikpfc64cA;303;Estefania, primero: eres muy buena profesora, segundo: he aprendido más contigo que con cualquier otro curso que he seguido y tercero: pedirte si puedes hacer un apartado especial sobre la POO, te lo agradecería muchísimo, ya que no hay un curso completo sobre este paradigma, eres genial, sigue así ?;6
DLikpfc64cA;304;Felicitaciones Estefania, verdaderamente eres una persona que sabe facilitar aprendizajes. Conocedora de tu materia y diría mucho más con alto sentido de responsabilidad y respeto para con tus estudiantes. He culminado el curso y lo mejor es que he aprendido mucho. Ha sido el tiempo mejor ocupado que he tenido en años. Te deseo mucho éxito en tu vida profesional y personal. Eres una bella chica.;6
DLikpfc64cA;305;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3120"">52:00</a>";0
DLikpfc64cA;306;tardas mucho en explicar cada cosa.;0
DLikpfc64cA;307;Hola, muy bién explicado, gracias;1
DLikpfc64cA;308;Hola, saludos eres lo máximo atte:fjmurillov3743;0
DLikpfc64cA;309;Gracias, eres un amor para explicar.;0
DLikpfc64cA;310;Sinseramente eres muy buena ???? estoy empezando y usted me estas ayudando mucho muchas grasias;1
DLikpfc64cA;311;Excelente video, gracias;1
DLikpfc64cA;312;Tengo 70 años y voy hacer todo lo posible para saber de Python.. jajaja,!??;2
DLikpfc64cA;313;Muy explicado ?;0
DLikpfc64cA;314;Sencillamente: EXCELENTE!!!. Felicitaciones por tan buen contenido explicado y resumido de manera excepcional. Orgullosa de ti.;1
DLikpfc64cA;315;Gracias por el curso. Estoy emocionado con lo que he aprendido.;0
DLikpfc64cA;316;¿Si lo veo en velocidad 2x aprendo Python en dos horas? ??;0
DLikpfc64cA;317;Mucho codigo estoy mas perdido que tarzan en la seba jajajaj;0
DLikpfc64cA;318;hasta ahora viendo los primeros 6 min del video, me estoy animando a esto, tu claridad de la voz incluso al hablar en inglés es clara, y estas explicando todo desde cero, me encanta, ??;0
DLikpfc64cA;319;Muy bien explicado ,recomendado al 100X100.Saludos?????;1
DLikpfc64cA;320;lo estoy mirando el video y no le entiendo , se me hace aburrido , pero lo voy a seguir mirando muchas veces para poderlo entender   lo instale en mi pc y alos  pocos dias lo desinstale por no entenderlo pero con un poco de calma y de tiempo  lo tengo que aprender , estefania explica super bien , saludos desde ecatepec edo . mex.;0
DLikpfc64cA;321;Hola ya instale python en linux mint pero no encuentro el shell, me podrias ayudar? gracias;0
DLikpfc64cA;322;Muy Bueno el curso de python y muy bien explicado muchas gracias;0
DLikpfc64cA;323;Es interesante, incluso en el IDE ?? genial tu pasiencia.;0
DLikpfc64cA;324;EXCELENTE VIDEO . GRACIAS<br>TOMA TU PODEROSO LIKE.;0
DLikpfc64cA;325;Hola cordial saludo a Estefanía la reina de la programación en python desde Colombia, lo mejor de lo mejor se le entiende perfectamente, de nuevo muchas gracias por ese interés que le haz colocado para los que no sabemos nada podamos entender.;1
DLikpfc64cA;326;Más de diez años de formación y aún no encuentro un/una instructora como Estefanía, es una genia.<br>Muchas gracias por este curso, muy bien explicado y con contenido muy valioso.;1
DLikpfc64cA;327;Seria muy bueno que hagan un curso de machine learning en español;0
DLikpfc64cA;328;Me saco el sombrero ante tal explicación !!!!!! entendi todo !!;1
DLikpfc64cA;329;Muy bien explicado.;0
DLikpfc64cA;330;"Hola yo hice una aplicación en excel de dejo en link para que tengas una idea a lo que me refiero:  <a href=""https://www.youtube.com/watch?v=2GM7grvkIKE"">https://youtu.be/2GM7grvkIKE</a>   Sin embargo no se programa me podrías decir si es posible pasarlo a pytoon o me sería más fácil primero pasarlo todo a visual basic y después a pytoon ¿que opinas ??? (? (? (";0
DLikpfc64cA;331;"&lt;var&gt; =  input (&lt;mensaje&gt;)";0
DLikpfc64cA;332;que talento para explicar wow gracias!;0
DLikpfc64cA;333;"&lt;cadena&gt;.&lt;metodo&gt;(&lt;valores&gt;)";0
DLikpfc64cA;334;Aunque no de la rama informática, he sido profesor durante 35 años y de verdad te digo mi querida Estefanía que eres una docente estupenda. Hay gente que sabe mucho de una disciplina, pero para explicar los conceptos es simplemente nula. No es tu caso mi querida amiga. ¡Gracias por compartir tus conocimientos y enhorabuena por el vídeo!;1
DLikpfc64cA;335;muy útil y muy bien explicado y en verdad aprendí y me inspira a seguir mejorando mis conocimientos;1
DLikpfc64cA;336;Yo quiero aprender si ????????????????????????????;0
DLikpfc64cA;337;Excelente tu explicación en el curso y muy pedagógico me estoy iniciando en el manejo de Python.  y estoy adquiriendo los conocimiento  . Saludos desde Mérida Venezuela.;1
DLikpfc64cA;338;Soy analista de sistemas ya jubilado y en mi país este lenguaje no es conocido... por eso quiero aprenderlo aunque ya esté jubilado... nunca se sabe... graciassssss... explicas muy bien...;0
DLikpfc64cA;339;lo puedo usar para programar indicadores y bots en MT4?;0
DLikpfc64cA;340;esta  bien echo el curso, tanto para recordar cosas básicas como para aprender, inicias desde las cosas mas  necesarias sin obviar que el iniciante  desconce conceptos o temarios. 10 de 10;1
DLikpfc64cA;341;mi sistema operativo es w 10 cual version será compatible?;0
DLikpfc64cA;342;Wao! Muchas gracias! Voy por el minuto 5 pero ya estoy entendiendo sobre programación lo que no le entendía a nadie ??;1
DLikpfc64cA;343;Estoy empezando a mirar, si me convence el curso me uno!;0
DLikpfc64cA;344;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=331"">5:31</a> Dónde puedo descargar una versión de Python compatible con Windows 7?";0
DLikpfc64cA;345;Que bella voz posee la profesora, me encanta!!;0
DLikpfc64cA;346;Después de 2 años. Yo Por aquí. Ing. Cesar Acosta. Prof. De Lenguaje C, c++, Vs (vb). Por más de 15 años. Excelente curso para aprender python con pocas o sin nociones de programación. Bendiciones para ti.;0
DLikpfc64cA;347;Esta profesora debe ser la envidia de otras plataformas.;0
DLikpfc64cA;348;"<a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=1045"">17:25</a> print( )<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=1311"">21:51</a> &lt;var&gt; = &lt;value&gt;<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=1552"">25:52</a> Rules for naming variables<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=1725"">28:45</a> Python is Case Sensitive<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=1900"">31:40</a> Data Type: Integer - int<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=2005"">33:25</a> Data type: Float - float<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=2080"">34:40</a> Data Type: Boolean - bool<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=2198"">36:38</a> Data type: String - str<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=2304"">38:24</a> type( )<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=2469"">41:09</a> len( )<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=2611"">43:31</a> Indexing: &lt; string &gt; [ &lt; index number &gt; ]<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=2852"">47:32</a> Slicing: &lt; string &gt;[ begin index : end index ]    ( end index is not included )<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3244"">54:04</a> Slicing: &lt; string &gt;[ begin index : end index : step ] <br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3532"">58:52</a> String Methods:    &lt; string &gt; . &lt; methodName &gt;( parameter)<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3606"">01:00:06</a> &lt; string &gt; . capitalize( ) and other methods<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=3812"">01:03:32</a> Getting values from users: input( )     &lt; varName &gt; = input(&lt;message&gt;)  ALWAYS RETURNS STRING TYPE<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4065"">01:07:45</a> CASTING inputs     &lt; varName &gt; = &lt; type &gt; ( input(&lt;message&gt;)  )<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4207"">01:10:07</a> OPERATORS<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4604"">01:16:44</a> Floor division  //<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4740"">01:19:00</a> Power   **<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4787"">01:19:47</a> Module operator<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4869"">01:21:09</a> Arithmetic Operator Hierarchy<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=4962"">01:22:42</a> Logic Operators<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=5315"">01:28:35</a> Logic Operator Hierarchy<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=5353"">01:29:13</a> Relational Operators<br><a href=""https://www.youtube.com/watch?v=DLikpfc64cA&amp;t=5641"">01:34:01</a> Value assignment operators";168
DLikpfc64cA;349;Hola. Muchas gracias. Me fue muy útil. Está muy bien expuesto.;0
DLikpfc64cA;350;Muy bien explicado.  Esta niña le pone tan fácil que es increíble creer que es así de fácil.;0
DLikpfc64cA;351;también se puede escribir y ejecutar en visual Studio Code;0
DLikpfc64cA;352;"Gracias por este curso, considero que es de lo mejor<br>que encontré en YouTube, el mas didactico y con ejemplos<br>super claros. Estefania, estamos en deuda contigo jaja...Saludos";2
DLikpfc64cA;353;Que talento para explicar en forma simple y clara! Agradecido x está joya!!;2
DLikpfc64cA;354;me encanta como explica, todo con mucha claridad y su voz excelente;0
DLikpfc64cA;355;"Dónde puedo descargar Python para Windows 7 32 bit; y si lo descargo, su curso, Profesora, me sirve para aprender este lenguaje? (su voz es agradable al igual que su pronunciación en inglés).";0
DLikpfc64cA;356;Hola, mi Pc tiene Windows 8.1 de 32 bits y no encuentro una version de Python para 32 bits. Alguna solucion, gracias de antemano;0
DLikpfc64cA;357;Muchas gracias! ????????????;0
DLikpfc64cA;358;Que bonita manera de explicar . Saludos;1
